BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
353212,C1,C18,C4,C46,A1,B3,508486.61,147149.14,regular
100425,C1,C13,C9,C99,A1,B1,355766.84,0,regular
207489,C1,C14,C1,C12,A1,B1,114718.3,31638,regular
370311,C1,C15,C5,C51,A1,B1,884637.1,0,regular
208902,C2,C20,C1,C13,A1,B1,643180.06,9273,regular
278324,C1,C12,C1,C18,A1,B1,131880.05,0,regular
412428,C1,C19,C6,C64,A1,B2,5025334.49,0,regular
116190,C6,C68,C3,C30,A2,B2,275522.98,0,regular
100862,C1,C19,C1,C11,A1,B1,46197.7,0,regular
17848,C2,C20,C6,C63,A1,B2,684074.92,7613.1,regular
472263,C2,C25,C1,C19,A1,B1,26526.54,0,regular
107765,C1,C13,C1,C19,A1,B1,584482.41,198587,regular
76411,C2,C20,C1,C12,A1,B1,539148.62,106673,regular
312397,C1,C15,C1,C14,A1,B1,639870.45,0,regular
484348,C6,C69,C1,C11,A2,B1,192219.09,0,regular
407949,C1,C17,C1,C19,A1,B1,306910.53,51982,regular
163652,C1,C14,C6,C62,A1,B2,187482.39,0,regular
224846,C1,C17,C1,C13,A1,B1,2335076.55,0,regular
100490,C6,C67,C2,C20,A2,B3,348411.23,0,regular
482416,C2,C20,C1,C13,A1,B1,5527.3,28953,regular
423745,C1,C13,C9,C98,A1,B1,646211.3,0,regular
483988,C1,C19,C1,C18,A1,B1,190034.53,43054,regular
143127,C5,C54,C1,C17,A3,B1,393457.41,3768,regular
77777,C5,C55,C7,C78,A3,B2,755107.07,40341,regular
520667,C1,C14,C8,C88,A1,B3,511962.79,9424.06,regular
353288,C1,C16,C1,C16,A1,B1,270788.65,150801,regular
147452,C1,C10,C1,C17,A1,B1,196715.85,0,regular
360865,C9,C96,C1,C17,A2,B1,1741861.6,0,regular
388544,C1,C11,C1,C12,A1,B1,609625.89,0,regular
389019,C7,C70,C2,C29,A3,B3,298967.92,0,regular
260410,C1,C13,C1,C12,A1,B1,511612.19,1363,regular
359976,C1,C11,C2,C21,A1,B3,3575405.54,0,regular
69956,C1,C18,C1,C16,A1,B1,1779100,0,regular
274426,C1,C17,C6,C65,A1,B2,1835561.97,23890,regular
456524,C1,C11,C1,C17,A1,B1,180949.68,166431.84,regular
37014,C1,C16,C3,C31,A1,B2,298049.55,0,regular
322411,C1,C14,C1,C15,A1,B1,209713.64,21153,regular
55194,C2,C20,C1,C11,A1,B1,1326651.29,225997.87,regular
440701,C1,C13,C3,C38,A1,B2,141267.43,0,regular
263622,C1,C14,C9,C91,A1,B1,699816.36,0,regular
159947,C8,C88,C2,C20,A1,B3,534492.86,0,regular
14554,C2,C20,C4,C43,A1,B3,488017.7,0,regular
4827,C1,C16,C2,C21,A1,B3,462649.68,0,regular
161207,C1,C17,C4,C46,A1,B3,2702991.3,0,regular
410244,C1,C10,C7,C76,A1,B2,1513331.12,8148.91,regular
383479,C1,C13,C1,C18,A1,B1,341984.63,770,regular
38709,C5,C56,C8,C84,A3,B3,946002.71,0,regular
327856,C1,C10,C4,C44,A1,B3,289732.72,0,regular
3979,C5,C54,C2,C20,A3,B3,670126.49,285801.22,regular
258291,C1,C12,C1,C12,A1,B1,582634.05,0,regular
414110,C1,C11,C1,C13,A1,B1,822732.25,0,regular
167250,C1,C18,C1,C19,A1,B1,628185.8,15866,regular
119492,C1,C14,C1,C16,A1,B1,613664.65,19889.29,regular
158722,C1,C16,C1,C14,A1,B1,787128.84,0,regular
521798,C1,C12,C4,C47,A1,B3,994152.65,0,regular
29941,C1,C10,C1,C19,A1,B1,635680.22,27536,regular
426413,C1,C19,C6,C67,A1,B2,227739.5,0,regular
351386,C7,C72,C6,C60,A3,B2,1113012.71,4566.64,regular
188478,C1,C18,C2,C20,A1,B3,479280.2,0,regular
528598,C1,C19,C9,C99,A1,B1,320840.43,0,regular
768,C4,C46,C4,C41,A2,B3,234734.39,84879,regular
360764,C3,C30,C2,C20,A3,B3,526281.41,0,regular
297779,C1,C15,C2,C24,A1,B3,2088642.83,0,regular
99338,C8,C83,C6,C66,A1,B2,289598.76,0,regular
280537,C4,C48,C1,C17,A2,B1,1081330.18,311872.04,regular
352542,C6,C69,C1,C14,A2,B1,546860.35,0,regular
522846,C5,C54,C1,C13,A3,B1,134960.47,127,regular
80710,C4,C40,C1,C18,A2,B1,96326.24,0,regular
506626,C1,C17,C8,C86,A1,B3,250108.74,0,regular
329163,C1,C12,C8,C89,A1,B3,3030689.15,182979,regular
401545,C7,C78,C8,C82,A3,B3,1676968.86,17489,regular
121162,C1,C14,C2,C20,A1,B3,244763.1,17284,regular
512554,C3,C31,C9,C90,A3,B1,470449.02,21,regular
346266,C2,C26,C6,C66,A1,B2,246821.9,0,regular
216839,C9,C99,C9,C98,A2,B1,503695.41,409568.45,regular
291173,C1,C17,C5,C58,A1,B1,850814.14,565996.34,regular
121819,C1,C13,C1,C13,A1,B1,398839.71,750,regular
532359,C4,C44,C6,C60,A2,B2,77295.84,219941,regular
307806,C2,C21,C9,C91,A1,B1,2594494.05,0,regular
491291,C7,C72,C1,C10,A3,B1,111994.83,0,regular
127783,C1,C12,C5,C50,A1,B1,2095034.65,147109,regular
393427,C1,C18,C5,C54,A1,B1,2539225.98,0,regular
35898,C9,C94,C4,C43,A2,B3,184749.04,153037,regular
76883,C1,C17,C1,C12,A1,B1,444465.2,106809,regular
231532,C5,C58,C7,C79,A3,B2,7983958.34,7983958.34,regular
243554,C5,C58,C5,C53,A3,B1,1075967.39,0,regular
423976,C1,C19,C8,C88,A1,B3,1132162.49,7255,regular
273282,C1,C13,C3,C35,A1,B2,62404.79,0,regular
348529,C2,C22,C1,C14,A1,B1,169422.41,0,regular
182090,C1,C10,C1,C14,A1,B1,812427.74,91214,regular
237120,C1,C19,C4,C42,A1,B3,1918941.48,10529,regular
209576,C7,C77,C1,C19,A3,B1,143401.62,0,regular
89767,C1,C15,C9,C91,A1,B1,2947252.33,212563.58,regular
376861,C8,C89,C7,C73,A1,B2,9187630.03,11952,regular
465970,C1,C10,C1,C14,A1,B1,220119.65,0,regular
231651,C1,C18,C1,C14,A1,B1,592076.37,0,regular
90833,C1,C16,C7,C75,A1,B2,794414.25,0,regular
419595,C1,C13,C7,C71,A1,B2,262503.95,0,regular
334803,C1,C19,C5,C56,A1,B1,265847.78,0,regular
77160,C3,C39,C1,C10,A3,B1,124676.69,0,regular
260796,C1,C12,C2,C20,A1,B3,483869.81,0,regular
466113,C2,C20,C1,C16,A1,B1,3433.2,0,regular
491162,C1,C13,C1,C11,A1,B1,163854.96,0,regular
469398,C3,C34,C4,C41,A3,B3,929386.6,0,regular
178263,C8,C82,C1,C19,A1,B1,67817.48,0,regular
76845,C1,C17,C1,C10,A1,B1,864056.17,20240,regular
74949,C1,C18,C1,C14,A1,B1,59828.79,0,regular
488955,C2,C21,C1,C17,A1,B1,131399.86,0,regular
306666,C1,C15,C7,C73,A1,B2,2028866.88,0,regular
333824,C5,C51,C4,C44,A3,B3,7720027.86,0,regular
178724,C6,C62,C1,C16,A2,B1,246257.33,30532,regular
261219,C2,C21,C9,C92,A1,B1,1062394.24,0,regular
300086,C1,C12,C8,C84,A1,B3,63833.63,0,regular
468692,C2,C23,C2,C23,A1,B3,366908.06,20950,regular
460833,C1,C13,C1,C19,A1,B1,368824.19,80,regular
502349,C1,C18,C3,C38,A1,B2,732198.35,732198.35,regular
140478,C6,C67,C5,C55,A2,B1,562977.9,86598.75,regular
225495,C1,C10,C1,C15,A1,B1,543185.36,31368,regular
58057,C5,C55,C1,C16,A3,B1,1140173.61,82198,regular
308618,C7,C70,C2,C21,A3,B3,257985.93,0,regular
225606,C1,C18,C1,C12,A1,B1,298609.91,30652,regular
11770,C8,C87,C1,C17,A1,B1,577844.94,0,regular
266576,C1,C18,C1,C15,A1,B1,31076.61,0,regular
32577,C1,C14,C1,C11,A1,B1,154863.05,313925.27,regular
501020,C2,C25,C1,C11,A1,B1,161045.6,0,regular
236114,C1,C12,C3,C39,A1,B2,2105464.07,0,regular
177690,C1,C13,C8,C86,A1,B3,397921.67,0,regular
156873,C3,C34,C1,C12,A3,B1,306493.1,0,regular
213022,C1,C15,C1,C19,A1,B1,367586.8,10965,regular
425916,C1,C11,C8,C83,A1,B3,440634.3,18619,regular
477266,C1,C12,C7,C74,A1,B2,219057.72,0,regular
86494,C3,C37,C8,C83,A3,B3,277337.88,0,regular
56799,C1,C13,C1,C14,A1,B1,515608,0,regular
424951,C7,C71,C3,C37,A3,B2,269920.99,60278.07,regular
251054,C1,C18,C8,C81,A1,B3,47105.83,0,regular
123046,C2,C20,C8,C86,A1,B3,46479.57,5011.05,regular
518709,C6,C68,C9,C99,A2,B1,171655.52,11881,regular
159047,C2,C20,C1,C15,A1,B1,524323.26,8863,regular
321200,C1,C17,C1,C11,A1,B1,1320981.56,0,regular
201363,C1,C17,C5,C59,A1,B1,3861436.26,0,regular
430565,C7,C77,C4,C46,A3,B3,996606.32,0,regular
489068,C1,C14,C1,C19,A1,B1,1592193.38,0,regular
473305,C2,C20,C1,C13,A1,B1,633325.1,0,regular
21274,C1,C10,C1,C19,A1,B1,163734.5,6181.42,regular
493644,C6,C65,C1,C15,A2,B1,307960.97,546222,regular
512930,C5,C55,C1,C18,A3,B1,449304.84,0,regular
182420,C1,C10,C1,C16,A1,B1,1277721.23,30991,regular
306661,C6,C66,C1,C14,A2,B1,479698.14,0,regular
343664,C1,C11,C1,C13,A1,B1,10000000,4487,regular
242193,C7,C77,C4,C46,A3,B3,2006161.84,528730,regular
244153,C1,C10,C7,C79,A1,B2,2018235.88,0,regular
239982,C5,C51,C1,C13,A3,B1,876726.72,0,regular
180668,C7,C73,C2,C20,A3,B3,778470.53,0,regular
301876,C3,C36,C7,C77,A3,B2,558570.57,0,regular
532366,C5,C54,C3,C37,A3,B2,537454.72,227247,regular
65499,C2,C23,C1,C18,A1,B1,704766.89,6534,regular
219437,C8,C85,C6,C62,A1,B2,313416.84,14148,regular
336411,C4,C45,C1,C15,A2,B1,962287.37,21490,regular
286373,C1,C10,C9,C99,A1,B1,90987.33,0,regular
175201,C8,C85,C1,C14,A1,B1,621534.66,0,regular
128733,C1,C13,C8,C82,A1,B3,1382645.12,0,regular
115981,C1,C14,C2,C20,A1,B3,1363774.2,0,regular
97741,C1,C11,C1,C19,A1,B1,1734568.2,0,regular
114253,C1,C16,C9,C96,A1,B1,1709323.06,0,regular
402831,C8,C80,C1,C11,A1,B1,838984.64,552,regular
95342,C1,C10,C2,C24,A1,B3,1551032.54,82,regular
458811,C1,C17,C9,C93,A1,B1,4409748.35,246195.81,regular
240930,C1,C17,C1,C16,A1,B1,75794.46,68092,regular
42651,C7,C72,C6,C60,A3,B2,449078.45,0,regular
404007,C2,C20,C8,C85,A1,B3,486600.39,0,regular
315055,C8,C89,C1,C12,A1,B1,2264542.57,0,regular
31431,C3,C36,C1,C16,A3,B1,133311.5,0,regular
434186,C6,C61,C5,C52,A2,B1,1102193.71,0,regular
16169,C2,C21,C1,C18,A1,B1,799481.43,399956,regular
318185,C1,C11,C2,C20,A1,B3,233156.78,34348,regular
511551,C3,C30,C9,C94,A3,B1,949469.01,0,regular
432776,C9,C96,C6,C66,A2,B2,4184436.88,182,regular
381685,C1,C10,C9,C97,A1,B1,495447.5,0,regular
373582,C3,C36,C1,C16,A3,B1,1184541.27,1547,regular
358778,C5,C51,C5,C55,A3,B1,262754.58,197,regular
311341,C1,C13,C1,C11,A1,B1,341289.83,0,regular
330278,C9,C92,C3,C32,A2,B2,1939916.69,19606,regular
343598,C2,C28,C1,C17,A1,B1,5618815.64,0,regular
159134,C3,C33,C1,C13,A3,B1,46946.3,40502,regular
92689,C9,C91,C6,C61,A2,B2,171516.69,200743,regular
119816,C2,C20,C1,C10,A1,B1,474887.41,0,regular
41608,C1,C17,C1,C14,A1,B1,103645.13,0,regular
344875,C1,C15,C2,C29,A1,B3,82992.22,0,regular
236515,C1,C11,C1,C14,A1,B1,701033.89,16057,regular
86263,C8,C87,C1,C13,A1,B1,1006173.29,0,regular
494618,C3,C32,C6,C69,A3,B2,68523.37,177,regular
29915,C1,C13,C8,C80,A1,B3,1023200.18,24885,regular
262441,C1,C15,C4,C40,A1,B3,370885.89,10110.43,regular
364114,C1,C16,C7,C79,A1,B2,1576106.73,0,regular
219905,C1,C17,C2,C20,A1,B3,527666.59,0,regular
1828,C3,C35,C8,C86,A3,B3,1252026.65,0,regular
90194,C1,C14,C2,C20,A1,B3,241943.37,30504,regular
162031,C4,C42,C1,C19,A2,B1,855528.09,40496.65,regular
437970,C1,C18,C2,C21,A1,B3,573187.22,5001,regular
505235,C1,C11,C5,C58,A1,B1,4306.71,0,regular
239791,C1,C17,C5,C52,A1,B1,10000000,10497526.17,regular
123120,C7,C73,C6,C66,A3,B2,11542.06,29909.68,regular
503902,C4,C42,C1,C10,A2,B1,445969.35,0,regular
269066,C1,C15,C1,C18,A1,B1,516066.45,7212,regular
237109,C1,C15,C1,C13,A1,B1,320670.88,5330,regular
150401,C1,C18,C2,C23,A1,B3,351930.3,0,regular
203079,C1,C10,C5,C50,A1,B1,356671.99,0,regular
59007,C4,C48,C3,C31,A2,B2,172342.62,39969,regular
511399,C1,C16,C1,C13,A1,B1,1217135.85,25930,regular
42029,C1,C17,C8,C89,A1,B3,1094287.54,7037,regular
438827,C9,C90,C9,C92,A2,B1,634941.94,0,regular
175857,C5,C53,C2,C20,A3,B3,985233.98,20797,regular
64470,C9,C91,C3,C31,A2,B2,311820.45,5262,regular
31038,C1,C12,C5,C51,A1,B1,200552.8,0,regular
239567,C2,C21,C1,C12,A1,B1,482566.11,48919,regular
119707,C1,C19,C2,C21,A1,B3,1015199.01,0,regular
55408,C1,C16,C5,C51,A1,B1,70489.54,0,regular
148495,C1,C12,C3,C30,A1,B2,1057310.3,188,regular
106895,C1,C11,C7,C76,A1,B2,140986.97,0,regular
184138,C1,C14,C1,C12,A1,B1,280740.5,0,regular
162805,C4,C44,C1,C10,A2,B1,823960.22,0,regular
388725,C1,C15,C1,C11,A1,B1,864949.1,0,regular
374785,C1,C17,C1,C15,A1,B1,1755760.63,101885,regular
450891,C1,C11,C1,C13,A1,B1,212208.63,381660.74,regular
149370,C1,C14,C6,C69,A1,B2,312407.77,55759,regular
210019,C4,C48,C7,C79,A2,B2,1651023.98,0,regular
208179,C1,C17,C6,C69,A1,B2,174602.34,0,regular
56030,C1,C14,C1,C19,A1,B1,428361.24,0,regular
386147,C2,C24,C6,C60,A1,B2,178092.2,0,regular
253063,C1,C15,C4,C42,A1,B3,767006.4,475270,regular
88742,C3,C31,C1,C12,A3,B1,42872.67,50974.46,regular
158074,C1,C13,C1,C11,A1,B1,990119.1,75452.13,regular
503808,C2,C20,C8,C80,A1,B3,2016270.58,20575,regular
512198,C1,C14,C1,C17,A1,B1,276157.86,0,regular
401538,C1,C12,C1,C12,A1,B1,1385330.92,0,regular
75674,C1,C15,C5,C54,A1,B1,1302124,21596,regular
22260,C1,C13,C1,C12,A1,B1,79569.86,0,regular
377780,C5,C56,C7,C70,A3,B2,373654.37,0,regular
478014,C1,C15,C1,C19,A1,B1,590145.33,0,regular
338492,C1,C15,C1,C16,A1,B1,294746.08,10018,regular
400853,C1,C16,C1,C13,A1,B1,2344127.6,21002,regular
383731,C3,C35,C2,C28,A3,B3,1936769.04,857030,regular
527466,C2,C20,C1,C13,A1,B1,3160826.76,35,regular
132851,C4,C49,C4,C45,A2,B3,838445.78,0,regular
421875,C1,C12,C1,C15,A1,B1,779414.85,0,regular
430816,C1,C11,C9,C98,A1,B1,38107.41,26081,regular
374546,C6,C62,C1,C11,A2,B1,1334365.02,110573,regular
376909,C1,C12,C1,C16,A1,B1,7407833.41,39723,regular
23904,C1,C12,C1,C13,A1,B1,367454.04,0,regular
426138,C4,C42,C1,C18,A2,B1,766650.98,0,regular
281609,C1,C16,C2,C20,A1,B3,623635.93,46626,regular
72470,C1,C12,C1,C10,A1,B1,640515.53,0,regular
264586,C1,C10,C1,C11,A1,B1,238436.12,0,regular
333317,C1,C19,C1,C18,A1,B1,249262.13,0,regular
219041,C1,C16,C3,C32,A1,B2,186340.78,32962,regular
402775,C6,C67,C1,C14,A2,B1,1166883.53,0,regular
134385,C1,C16,C2,C20,A1,B3,269490.81,6093,regular
385499,C1,C16,C4,C44,A1,B3,658748.49,0,regular
44603,C6,C62,C2,C20,A2,B3,479248.53,0,regular
488514,C3,C35,C7,C78,A3,B2,830741.29,0,regular
60137,C5,C53,C3,C30,A3,B2,996561.48,0,regular
163805,C9,C91,C7,C72,A2,B2,176000.74,0,regular
124236,C5,C58,C2,C20,A3,B3,354133.5,66167,regular
345313,C8,C81,C1,C12,A1,B1,10000000,0,regular
231684,C5,C59,C2,C20,A3,B3,707490.28,100886,regular
175402,C4,C47,C6,C67,A2,B2,314189.74,0,regular
521037,C2,C21,C1,C10,A1,B1,763983.34,61340,regular
419352,C1,C11,C5,C52,A1,B1,210944.64,0,regular
408058,C1,C14,C1,C18,A1,B1,429565.65,2047,regular
527300,C1,C14,C1,C12,A1,B1,12356.26,0,regular
490667,C7,C79,C7,C71,A3,B2,85512.17,99238,regular
167899,C1,C12,C1,C11,A1,B1,284091.4,36727,regular
532301,C1,C16,C2,C20,A1,B3,819745.71,1561,regular
450453,C1,C11,C1,C11,A1,B1,2381991.35,0,regular
181171,C2,C28,C3,C35,A1,B2,795635.67,0,regular
214741,C4,C45,C6,C69,A2,B2,19652.7,0,regular
101142,C8,C84,C1,C14,A1,B1,237262.37,0,regular
348284,C1,C14,C1,C11,A1,B1,9125779.63,23867,regular
319674,C2,C21,C6,C61,A1,B2,139881.83,20416,regular
76603,C1,C17,C1,C12,A1,B1,539526.78,0,regular
366486,C6,C65,C4,C49,A2,B3,2049764.5,31013,regular
288684,C4,C49,C2,C20,A2,B3,464915.75,272,regular
375454,C1,C14,C6,C64,A1,B2,1000292.44,71726,regular
192037,C6,C67,C1,C12,A2,B1,308517.4,0,regular
322606,C1,C19,C1,C17,A1,B1,361924.37,639,regular
486155,C9,C92,C4,C47,A2,B3,107189.45,0,regular
48194,C1,C14,C1,C17,A1,B1,54698.5,0,regular
36039,C1,C13,C7,C71,A1,B2,197995.79,5157,regular
136576,C2,C20,C9,C93,A1,B1,139805.86,19044.93,regular
288032,C2,C20,C9,C99,A1,B1,1075617.77,29077,regular
23878,C1,C17,C1,C15,A1,B1,658774.96,99452.11,regular
5168,C9,C92,C2,C24,A2,B3,385803.75,404,regular
65061,C8,C80,C1,C12,A1,B1,8711.8,0,regular
141043,C2,C21,C1,C13,A1,B1,79481.33,44847,regular
447934,C7,C77,C9,C97,A3,B1,4829776.78,74610,regular
112242,C7,C73,C1,C19,A3,B1,440919.29,0,regular
237819,C1,C12,C3,C31,A1,B2,167373.58,0,regular
371545,C9,C92,C1,C12,A2,B1,101177.65,0,regular
531823,C6,C60,C1,C10,A2,B1,8537861.24,8537861.24,regular
67933,C7,C76,C5,C57,A3,B1,370694.05,0,regular
27229,C1,C12,C7,C76,A1,B2,872042.09,0,regular
39941,C1,C10,C1,C19,A1,B1,528936.08,11834,regular
12995,C5,C55,C1,C13,A3,B1,241308.35,406102.24,regular
354939,C1,C10,C1,C13,A1,B1,110778.52,20498,regular
9799,C1,C14,C8,C86,A1,B3,1768138.36,0,regular
355527,C1,C17,C6,C69,A1,B2,2346068.12,0,regular
17471,C4,C45,C1,C16,A2,B1,640893.2,769,regular
13065,C1,C13,C3,C34,A1,B2,289354.72,21418,regular
17102,C1,C15,C1,C14,A1,B1,142197.83,56839,regular
209838,C1,C10,C7,C78,A1,B2,249375.05,0,regular
420612,C1,C17,C2,C20,A1,B3,1082009.57,2251,regular
240175,C1,C10,C6,C63,A1,B2,1059023.06,0,regular
478351,C3,C39,C1,C10,A3,B1,859132.8,3243,regular
108332,C1,C12,C1,C18,A1,B1,282594.32,0,regular
172008,C1,C14,C8,C83,A1,B3,172551.91,0,regular
449699,C1,C14,C1,C13,A1,B1,403499.6,0,regular
506478,C5,C58,C5,C58,A3,B1,47847.54,0,regular
8924,C3,C34,C2,C26,A3,B3,141256.68,0,regular
530485,C2,C24,C3,C31,A1,B2,87535.74,11451,regular
127665,C1,C16,C2,C21,A1,B3,251277.06,10068,regular
382010,C2,C20,C1,C11,A1,B1,720762.15,0,regular
437159,C1,C12,C9,C97,A1,B1,1348656.66,22490,regular
411233,C9,C95,C1,C16,A2,B1,352987.54,20638,regular
107496,C5,C55,C1,C19,A3,B1,494348.18,15042.06,regular
514405,C3,C39,C1,C10,A3,B1,203881.96,203881.96,regular
258757,C1,C16,C3,C32,A1,B2,433580.92,0,regular
271297,C3,C35,C4,C42,A3,B3,1269657.31,6760,regular
474924,C1,C17,C1,C10,A1,B1,2084729.88,176466,regular
402138,C1,C15,C1,C10,A1,B1,8442.6,0,regular
487848,C1,C15,C1,C15,A1,B1,338149.24,117120.21,regular
340792,C1,C14,C2,C20,A1,B3,3534649.96,0,regular
369375,C1,C13,C1,C10,A1,B1,6124986.76,0,regular
113430,C9,C99,C1,C19,A2,B1,710887.56,109862,regular
404812,C5,C55,C1,C15,A3,B1,3334118.15,0,regular
351048,C1,C19,C8,C82,A1,B3,12431098.3,0,regular
167859,C1,C14,C2,C20,A1,B3,269455.08,0,regular
465875,C2,C20,C1,C10,A1,B1,386849.4,0,regular
283919,C9,C96,C2,C21,A2,B3,434447.6,0,regular
499483,C1,C16,C1,C19,A1,B1,594574.86,21214,regular
141190,C2,C20,C1,C12,A1,B1,118853.3,0,regular
299767,C7,C74,C1,C12,A3,B1,10549.43,0,regular
197657,C4,C48,C2,C20,A2,B3,161387.4,0,regular
313905,C9,C94,C6,C66,A2,B2,939330.96,0,regular
355648,C1,C16,C1,C17,A1,B1,556189.95,0,regular
115933,C2,C24,C7,C70,A1,B2,363111.61,120,regular
314558,C2,C21,C1,C15,A1,B1,1871960.51,0,regular
314948,C2,C20,C9,C92,A1,B1,270817,30400,regular
181949,C1,C16,C4,C46,A1,B3,376798.32,0,regular
23919,C7,C77,C8,C84,A3,B3,66274.06,19846,regular
244703,C8,C82,C1,C18,A1,B1,1109463.73,4842,regular
475260,C2,C20,C9,C95,A1,B1,1679132.86,9062,regular
396374,C2,C21,C1,C12,A1,B1,780336.25,164030.15,regular
473939,C2,C20,C1,C19,A1,B1,994177.61,143,regular
486962,C2,C26,C1,C18,A1,B1,257808.53,0,regular
96204,C1,C12,C1,C13,A1,B1,72670.84,0,regular
532885,C1,C11,C1,C16,A1,B1,748139.48,748139.48,regular
242848,C1,C14,C1,C13,A1,B1,43295.05,0,regular
178898,C7,C70,C2,C20,A3,B3,509958.15,0,regular
211463,C1,C14,C1,C10,A1,B1,142448.68,165817.07,regular
356442,C1,C17,C5,C53,A1,B1,294822.63,0,regular
163932,C6,C69,C1,C10,A2,B1,817644.24,6520.02,regular
213689,C1,C17,C6,C69,A1,B2,223680.36,0,regular
52039,C1,C13,C9,C97,A1,B1,715238.92,0,regular
280206,C4,C40,C7,C74,A2,B2,134383.07,63,regular
66013,C2,C20,C1,C11,A1,B1,131316.11,465836.26,regular
479258,C1,C15,C5,C57,A1,B1,146944.36,0,regular
92134,C1,C16,C2,C21,A1,B3,1117834.94,0,regular
367276,C1,C10,C1,C12,A1,B1,6537089.12,0,regular
233275,C1,C10,C2,C20,A1,B3,203988.12,0,regular
454485,C1,C11,C1,C11,A1,B1,201234.27,5043,regular
270652,C1,C15,C8,C82,A1,B3,179680.52,22171,regular
201538,C9,C98,C5,C53,A2,B1,101814.74,0,regular
308882,C1,C19,C1,C15,A1,B1,533386.36,31177,regular
308526,C1,C18,C1,C17,A1,B1,353127.1,24497,regular
344797,C1,C10,C1,C17,A1,B1,10000000,0,regular
483657,C5,C52,C1,C14,A3,B1,220451.37,0,regular
284986,C1,C15,C6,C64,A1,B2,66562.1,0,regular
37769,C5,C51,C1,C15,A3,B1,35844.79,0,regular
521416,C1,C19,C1,C11,A1,B1,115738.22,9907.34,regular
44316,C1,C14,C1,C16,A1,B1,803579.52,0,regular
512621,C2,C20,C1,C16,A1,B1,1046680.33,29067,regular
357755,C2,C21,C8,C87,A1,B3,575890.48,5867,regular
236064,C1,C13,C2,C20,A1,B3,361638.47,0,regular
183649,C9,C92,C1,C12,A2,B1,182147.15,0,regular
154187,C1,C12,C1,C12,A1,B1,882329.39,10202,regular
4036,C1,C15,C1,C13,A1,B1,1994191.72,104763,regular
82176,C1,C16,C6,C66,A1,B2,428808.25,0,regular
150001,C1,C15,C1,C12,A1,B1,209779.36,34395,regular
481334,C1,C11,C1,C10,A1,B1,954527.71,0,regular
128619,C3,C32,C7,C75,A3,B2,194553.84,0,regular
532975,F66,W71,M10,F92,B31,F03,92445529.81,59585044.52,global
213564,C1,C12,C1,C14,A1,B1,3130332.76,0,regular
148317,C1,C17,C1,C16,A1,B1,630206.36,27481,regular
115023,C1,C12,C1,C13,A1,B1,49509.38,214,regular
506379,C1,C11,C4,C40,A1,B3,178181.89,0,regular
260484,C1,C16,C4,C47,A1,B3,1026372.61,190509,regular
56942,C5,C55,C1,C15,A3,B1,150683.4,0,regular
72807,C1,C12,C1,C18,A1,B1,96033.76,0,regular
424073,C1,C10,C1,C13,A1,B1,719648.52,0,regular
387736,C8,C87,C1,C17,A1,B1,220411.01,70334,regular
16502,C7,C75,C8,C86,A3,B3,458820.65,0,regular
409081,C4,C44,C6,C66,A2,B2,300867.72,0,regular
142611,C1,C15,C3,C31,A1,B2,560616.65,0,regular
399552,C1,C18,C2,C20,A1,B3,1944708.34,0,regular
424981,C7,C74,C1,C17,A3,B1,578082.66,104340,regular
165601,C1,C11,C2,C21,A1,B3,920742.32,0,regular
33434,C1,C17,C1,C11,A1,B1,318385.15,0,regular
390405,C1,C19,C4,C42,A1,B3,754803.13,249527,regular
88453,C9,C95,C1,C19,A2,B1,93995.58,40672,regular
334099,C1,C11,C3,C33,A1,B2,3221641.82,716,regular
233769,C1,C11,C7,C70,A1,B2,1208477.97,387,regular
245362,C6,C66,C4,C47,A2,B3,861960.62,0,regular
281141,C4,C46,C6,C65,A2,B2,787081.39,40868,regular
8120,C2,C25,C1,C11,A1,B1,1331994.58,870,regular
489905,C1,C18,C1,C12,A1,B1,633665.25,14575,regular
345253,C4,C42,C8,C80,A2,B3,10000000,217038,regular
419330,C2,C22,C3,C32,A1,B2,224789.09,0,regular
219416,C7,C71,C2,C27,A3,B3,825198.31,0,regular
272070,C2,C20,C1,C19,A1,B1,168765,23933,regular
117770,C3,C32,C1,C15,A3,B1,1352988.89,0,regular
443832,C7,C76,C1,C12,A3,B1,1115691.5,36089,regular
163683,C1,C13,C2,C20,A1,B3,1352276.12,159273,regular
256715,C7,C75,C6,C68,A3,B2,349333.8,230287.45,regular
370242,C4,C48,C9,C97,A2,B1,386293.07,0,regular
529156,C2,C20,C1,C12,A1,B1,428763.32,108,regular
527499,C1,C10,C7,C71,A1,B2,1223674.9,0,regular
191665,C5,C54,C7,C79,A3,B2,170244.85,0,regular
89553,C2,C27,C1,C19,A1,B1,396178.1,50587,regular
138186,C1,C11,C1,C11,A1,B1,181468.8,0,regular
280255,C1,C11,C7,C78,A1,B2,344467.46,20693,regular
449131,C1,C12,C5,C50,A1,B1,42894.52,0,regular
391601,C1,C10,C9,C96,A1,B1,4503802.17,0,regular
334501,C1,C13,C7,C78,A1,B2,1314720.23,23443,regular
212412,C9,C92,C9,C97,A2,B1,328532.28,0,regular
173937,C7,C77,C7,C72,A3,B2,697453.54,31189,regular
71980,C1,C18,C5,C57,A1,B1,122648.59,0,regular
165313,C7,C77,C5,C52,A3,B1,464983.68,0,regular
439290,C2,C23,C8,C88,A1,B3,216095.9,0,regular
